1670026988.099130,94
1670026988.220118,94
1670026988.328481,84
1670026988.444913,69
1670026988.556890,67
1670026988.672642,66
1670026988.792390,77
1670026988.901327,75
1670026989.022514,76
1670026989.129190,77
1670026989.240145,88
1670026989.366195,88
1670026989.473421,99
1670026989.586182,94
1670026989.694415,95
1670026989.822100,80
1670026989.930418,70
1670026990.037060,70
1670026990.144435,67
1670026990.259739,68
1670026990.367438,68
1670026990.476951,68
1670026990.584223,66
1670026990.693425,66
1670026990.799820,68
1670026990.907933,69
1670026991.023426,66
1670026991.143172,68
1670026991.266085,70
1670026991.375414,68
1670026991.482049,67
1670026991.586474,68
1670026991.696698,69
1670026991.802792,70
1670026991.912070,69
1670026992.018659,69
1670026992.127965,68
1670026992.243485,69
1670026992.357729,71
1670026992.475014,68
1670026992.583813,71
1670026992.701172,69
1670026992.810653,70
1670026992.918167,68
1670026993.047694,67
1670026993.179025,69
1670026993.300580,68
1670026993.426320,69
1670026993.535545,71
1670026993.644359,71
1670026993.757187,68
1670026993.862639,71
1670026993.978255,71
1670026994.098279,70
1670026994.211776,72
1670026994.319955,72
1670026994.465600,74
1670026994.573221,72
1670026994.681958,72
1670026994.793524,73
1670026994.903309,73
1670026995.011454,72
1670026995.126418,75
1670026995.228602,72
1670026995.336761,73
1670026995.441254,83
1670026995.550606,84
1670026995.656084,82
1670026995.760888,81
1670026995.866794,83
1670026995.980299,93
1670026996.090001,94
1670026996.198499,94
1670026996.306263,96
1670026996.413120,95
1670026996.519660,95
1670026996.641536,85
1670026996.754411,90
1670026996.860774,89
1670026996.969866,72
1670026997.081891,72
1670026997.189464,75
1670026997.296136,73
1670026997.404624,75
1670026997.509607,75
1670026997.618733,78
1670026997.729243,77
1670026997.851485,76
1670026997.970072,76
1670026998.078825,77
1670026998.189281,84
1670026998.302836,84
1670026998.415328,86
1670026998.521365,86
1670026998.628166,86
1670026998.754312,96
1670026998.861336,98
1670026998.968380,97
1670026999.073093,99
1670026999.182043,98
1670026999.313248,99
1670026999.422153,98
1670026999.528517,89
1670026999.642724,88
1670026999.747308,76
1670026999.859885,76
1670026999.966754,77
1670027000.080882,76
1670027000.187729,77
1670027000.292184,78
1670027000.397481,76
1670027000.502975,79
1670027000.610655,79
1670027000.716249,80
1670027000.823064,79
1670027000.930170,81
1670027001.048605,78
1670027001.157512,82
1670027001.269967,89
1670027001.387546,90
1670027001.495702,91
1670027001.614490,87
1670027001.720113,87
1670027001.826429,92
1670027001.936806,98
1670027002.043234,99
1670027002.153597,99
1670027002.272445,92
1670027002.378716,92
1670027002.483963,99
1670027002.593287,97
1670027002.703022,98
1670027002.816178,78
1670027002.927133,44
1670027003.037604,40
1670027003.146416,39
1670027003.273633,37
1670027003.379731,40
1670027003.485319,40
1670027003.590750,41
1670027003.701128,43
1670027003.808025,41
1670027003.916670,39
1670027004.021985,41
1670027004.130264,41
1670027004.236680,39
1670027004.345225,41
1670027004.454436,40
1670027004.561179,43
1670027004.671658,42
1670027004.789232,43
1670027004.903966,41
1670027005.018260,42
1670027005.126020,44
1670027005.237970,43
1670027005.351301,45
1670027005.461370,42
1670027005.573687,43
1670027005.684815,43
1670027005.805410,44
1670027005.914901,43
1670027006.022618,44
1670027006.137411,43
1670027006.246382,42
1670027006.356463,46
1670027006.461498,46
1670027006.574650,45
1670027006.682498,45
1670027006.794561,44
1670027006.906675,46
1670027007.015439,46
1670027007.120438,47
1670027007.226006,48
1670027007.330508,46
1670027007.459480,48
1670027007.564281,46
1670027007.675493,45
1670027007.780126,46
1670027007.900613,43
1670027008.008936,47
1670027008.115552,46
1670027008.234217,46
1670027008.347531,46
1670027008.464027,49
1670027008.569246,49
1670027008.677039,48
1670027008.785128,50
1670027008.894613,50
1670027009.002309,60
1670027009.118112,59
1670027009.224377,57
1670027009.338485,62
1670027009.449105,69
1670027009.553224,78
1670027009.662622,77
1670027009.768682,77
1670027009.874908,51
1670027009.993611,51
1670027010.098735,62
1670027010.209980,62
1670027010.315510,61
1670027010.420500,71
1670027010.524941,71
1670027010.633197,79
1670027010.741306,80
1670027010.878865,77
1670027010.993304,54
1670027011.107324,54
1670027011.214038,61
1670027011.320388,62
1670027011.425054,60
1670027011.534014,60
1670027011.642885,70
1670027011.755433,70
1670027011.865115,82
1670027011.972249,82
1670027012.082639,62
1670027012.202131,53
1670027012.308807,53
1670027012.418049,51
1670027012.525536,52
1670027012.631937,54
1670027012.747211,53
1670027012.856088,55
1670027012.963869,53
1670027013.072677,53
1670027013.182129,53
1670027013.304640,55
1670027013.411493,53
1670027013.525580,54
1670027013.634058,54
1670027013.738391,54
1670027013.862371,54
1670027013.972799,54
1670027014.092849,55
1670027014.200870,56
1670027014.306179,55
1670027014.412446,53
1670027014.519483,55
1670027014.625648,55
1670027014.729783,56
1670027014.840528,55
1670027014.945691,55
1670027015.050674,54
1670027015.160862,56
1670027015.270739,55
1670027015.383069,55
1670027015.489612,58
1670027015.607217,57
1670027015.713184,58
1670027015.824185,57
1670027015.935975,57
1670027016.040398,56
1670027016.148989,57
1670027016.260570,57
1670027016.369892,58
1670027016.476945,59
1670027016.591594,58
1670027016.704345,59
1670027016.813478,58
1670027016.920405,57
1670027017.046697,58
1670027017.155089,61
1670027017.261111,61
1670027017.373168,72
1670027017.479134,69
1670027017.585249,70
1670027017.706458,69
1670027017.822673,81
1670027017.932719,82
1670027018.039695,89
1670027018.150286,88
1670027018.259407,70
1670027018.367363,64
1670027018.476937,60
1670027018.590382,67
1670027018.696705,67
1670027018.814389,71
1670027018.931129,71
1670027019.038190,82
1670027019.145662,82
1670027019.260247,89
1670027019.377125,87
1670027019.497115,77
1670027019.607024,65
1670027019.715255,65
1670027019.822399,69
1670027019.941570,70
1670027020.051165,72
1670027020.158879,77
1670027020.265062,83
1670027020.376213,91
1670027020.486604,90
1670027020.596597,70
1670027020.704384,64
1670027020.841449,62
1670027020.952068,63
1670027021.076097,63
1670027021.187423,63
1670027021.298115,63
1670027021.406697,63
1670027021.513174,63
1670027021.623346,64
1670027021.731030,64
1670027021.838650,64
1670027021.974402,65
1670027022.092654,65
1670027022.203042,65
1670027022.316956,67
1670027022.431091,64
1670027022.539509,65
1670027022.650170,65
1670027022.756051,65
1670027022.865534,64
1670027022.977360,66
1670027023.085944,65
1670027023.196888,67
1670027023.342751,67
1670027023.451939,67
1670027023.566630,66
1670027023.672632,66
1670027023.778415,68
1670027023.888844,66
1670027023.996907,68
1670027024.124862,63
1670027024.235061,68
1670027024.355000,63
1670027024.465731,67
1670027024.581522,66
1670027024.688175,70
1670027024.830039,69
1670027024.956560,68
1670027025.078339,68
1670027025.206317,68
1670027025.324920,68
1670027025.439280,67
1670027025.546554,69
1670027025.659666,70
1670027025.770719,72
1670027025.892151,71
1670027026.006888,81
1670027026.115842,79
1670027026.230491,78
1670027026.353422,77
1670027026.460340,90
1670027026.567766,90
1670027026.676495,100
1670027026.797605,95
1670027026.903939,94
1670027027.018703,74
1670027027.124559,75
1670027027.255878,75
1670027027.371364,70
1670027027.486941,69
1670027027.597504,72
1670027027.710720,72
1670027027.826606,72
1670027027.944460,73
1670027028.057366,72
1670027028.163418,71
1670027028.270476,72
1670027028.381242,74
1670027028.498008,72
1670027028.603516,73
1670027028.721656,74
1670027028.829080,75
1670027028.935055,84
1670027029.040708,84
1670027029.154853,82
1670027029.259316,83
1670027029.386559,95
1670027029.494320,96
1670027029.601635,100
1670027029.708058,91
1670027029.821039,89
1670027029.930315,95
1670027030.047096,94
1670027030.155486,75
1670027030.275675,71
1670027030.387781,73
1670027030.496648,74
1670027030.603967,75
1670027030.710922,76
1670027030.834396,76
1670027030.947430,75
1670027031.063130,76
1670027031.176355,79
1670027031.286505,87
1670027031.392987,84
1670027031.499183,85
1670027031.627922,86
1670027031.732771,87
1670027031.838595,96
1670027031.943470,96
1670027032.049957,98
1670027032.178633,93
1670027032.288141,95
1670027032.403566,88
1670027032.517349,93
1670027032.665601,93
1670027032.774744,74
1670027032.881204,76
1670027032.989279,77
1670027033.094699,77
1670027033.204253,78
1670027033.315884,77
1670027033.438707,76
1670027033.558669,77
1670027033.667431,78
1670027033.785364,79
1670027033.899128,77
1670027034.007575,77
1670027034.129263,78
1670027034.240851,76
1670027034.354683,76
1670027034.469355,79
1670027034.577131,79
1670027034.707326,76
1670027034.827827,78
1670027034.935115,79
1670027035.042734,75
1670027035.159328,78
1670027035.278023,80
1670027035.392409,81
1670027035.502039,81
1670027035.611406,80
1670027035.727147,76
1670027035.858530,78
1670027035.970915,80
1670027036.078157,79
1670027036.184690,82
1670027036.292136,79
1670027036.400960,80
1670027036.515254,79
1670027036.630829,79
1670027036.758455,80
1670027036.870720,83
1670027036.983769,80
1670027037.094220,82
1670027037.206738,78
1670027037.313848,80
1670027037.421647,81
1670027037.534186,82
1670027037.638826,81
1670027037.750006,81
1670027037.855949,82
1670027037.976694,81
1670027038.096590,82
1670027038.203741,83
1670027038.309927,79
1670027038.422290,82
1670027038.531277,83
1670027038.639905,82
1670027038.750588,82
1670027038.863416,81
1670027038.969604,89
1670027039.075634,89
1670027039.194839,89
1670027039.300613,92
1670027039.427536,93
1670027039.543791,95
1670027039.651037,99
1670027039.764549,97
1670027039.877616,100
1670027039.987230,100
1670027040.094133,98
1670027040.204025,100
1670027040.323111,78
1670027040.437576,75
1670027040.551176,77
1670027040.660628,76
1670027040.773495,77
1670027040.881948,6
1670027040.990119,41
1670027041.100880,42
1670027041.213811,45
1670027041.324837,49
1670027041.437020,42
1670027041.546004,43
1670027041.652282,51
1670027041.770012,52
1670027041.877056,51
1670027041.983806,62
1670027042.093195,62
1670027042.199578,71
1670027042.318277,67
1670027042.430634,44
1670027042.542286,51
1670027042.651369,49
1670027042.756843,52
1670027042.872497,66
1670027042.977885,65
1670027043.085647,72
1670027043.200381,71
1670027043.307435,46
1670027043.413510,44
1670027043.530366,44
1670027043.642240,45
1670027043.765376,46
1670027043.870911,46
1670027043.978074,44
1670027044.089189,44
1670027044.196388,44
1670027044.307782,44
1670027044.418390,44
1670027044.542066,42
1670027044.646605,43
1670027044.753435,46
1670027044.870862,45
1670027044.977524,47
1670027045.086662,45
1670027045.196362,44
1670027045.301262,46
1670027045.426184,45
1670027045.535719,49
1670027045.644947,48
1670027045.758366,46
1670027045.870039,48
1670027045.980589,49
1670027046.086254,49
1670027046.196737,48
1670027046.306013,47
1670027046.417332,50
1670027046.531779,49
1670027046.664208,47
1670027046.780518,49
1670027046.891568,51
1670027047.006010,49
1670027047.120979,48
1670027047.236572,50
1670027047.346860,49
1670027047.459678,48
1670027047.573628,50
1670027047.683103,51
1670027047.807234,50
1670027047.915343,51
1670027048.023647,49
1670027048.134325,49
1670027048.242076,51
1670027048.354367,53
1670027048.462574,54
1670027048.573103,60
1670027048.696227,63
1670027048.810274,63
1670027048.927102,71
1670027049.051531,87
1670027049.168351,81
1670027049.279252,80
1670027049.394778,57
1670027049.509456,57
1670027049.620566,61
1670027049.741668,62
1670027049.865128,62
1670027049.990481,72
1670027050.160429,80
1670027050.276775,82
1670027050.384361,74
1670027050.492241,56
1670027050.600156,57
1670027050.708880,60
1670027050.824281,65
1670027050.935192,67
1670027051.040867,72
1670027051.152340,74
1670027051.258662,88
1670027051.398475,78
1670027051.512241,74
1670027051.627313,57
1670027051.757344,56
1670027051.866830,57
1670027052.005584,54
1670027052.122046,54
1670027052.248633,57
1670027052.381101,52
1670027052.522400,58
1670027052.636266,57
1670027052.762522,56
1670027052.879228,57
1670027053.018597,56
1670027053.134497,58
1670027053.250768,58
1670027053.385729,55
1670027053.516048,53
1670027053.643859,59
1670027053.752586,54
1670027053.890660,57
1670027054.008669,55
1670027054.147249,59
1670027054.263396,60
1670027054.376367,58
1670027054.491176,60
1670027054.617084,59
1670027054.727134,58
1670027054.839140,60
1670027054.959017,55
1670027055.072220,58
1670027055.211934,56
1670027055.318857,61
1670027055.431324,61
1670027055.546244,58
1670027055.675118,60
1670027055.792974,62
1670027055.906228,61
1670027056.030704,60
1670027056.163602,58
1670027056.306059,61
1670027056.420339,61
1670027056.747897,60
1670027056.911044,63
1670027057.031709,73
1670027057.209248,70
1670027057.326167,71
1670027057.507226,80
1670027057.620929,86
1670027057.760242,96
1670027057.891144,90
1670027058.003158,85
1670027058.121634,63
1670027058.285485,64
1670027058.396281,73
1670027058.535842,75
1670027058.650259,75
1670027058.758032,79
1670027058.867041,87
1670027058.977573,87
1670027059.088275,92
1670027059.206749,93
1670027059.326830,72
1670027059.440023,65
1670027059.551754,65
1670027059.658220,71
1670027059.774293,70
1670027059.892793,75
1670027060.005290,76
1670027060.138411,82
1670027060.266108,85
1670027060.374412,85
1670027060.488168,96
1670027060.604890,94
1670027060.728578,87
1670027060.838596,70
1670027060.947181,69
1670027061.057345,65
1670027061.163080,66
1670027061.268566,66
1670027061.378289,67
1670027061.488762,67
1670027061.600119,66
1670027061.706825,67
1670027061.816365,69
1670027061.938698,67
1670027062.053410,67
1670027062.164953,66
1670027062.283685,68
1670027062.422901,67
1670027062.538630,69
1670027062.652130,69
1670027062.760721,69
1670027062.872213,68
1670027062.978419,68
1670027063.085500,69
1670027063.192561,70
1670027063.307341,68
1670027063.419042,70
1670027063.532093,70
1670027063.642153,71
1670027063.745300,70
1670027063.852284,69
1670027063.968706,69
1670027064.079151,70
1670027064.190716,71
1670027064.308681,69
1670027064.423445,71
1670027064.530946,70
1670027064.647292,69
1670027064.758152,69
1670027064.864713,71
1670027064.980078,71
1670027065.085910,71
1670027065.192005,73
1670027065.318547,71
1670027065.435708,72
1670027065.540753,72
1670027065.650192,72
1670027065.756192,68
1670027065.872195,73
1670027065.986373,72
1670027066.094802,74
1670027066.202066,83
1670027066.332828,83
1670027066.440526,84
1670027066.551596,82
1670027066.661023,94
1670027066.775135,92
1670027066.883999,95
1670027067.005643,91
1670027067.116725,92
1670027067.225084,89
1670027067.331747,93
1670027067.443793,99
1670027067.557513,94
1670027067.666612,65
1670027067.773026,67
1670027067.882044,66
1670027067.990559,66
1670027068.099395,64
1670027068.204776,13
1670027068.323638,35
1670027068.432919,36
1670027068.537634,37
1670027068.648274,43
1670027068.756043,45
1670027068.866277,48
1670027068.974178,56
1670027069.083527,65
1670027069.194236,48
1670027069.303594,38
1670027069.412035,43
1670027069.519256,48
1670027069.630730,60
1670027069.776694,66
1670027069.888915,40
1670027070.000492,39
1670027070.108639,38
1670027070.214279,40
1670027070.321144,38
1670027070.432660,40
1670027070.544606,40
1670027070.651639,39
1670027070.760610,41
1670027070.868954,40
1670027070.983742,39
1670027071.090150,40
1670027071.198411,42
1670027071.306463,42
1670027071.412158,42
1670027071.522233,42
1670027071.632799,42
1670027071.741272,43
1670027071.852504,41
1670027071.962593,43
1670027072.072020,44
1670027072.182795,45
1670027072.293952,43
1670027072.410323,44
1670027072.519452,44
1670027072.634362,45
1670027072.763037,44
1670027072.874518,42
1670027072.982104,45
1670027073.097357,42
1670027073.201731,44
1670027073.320081,45
1670027073.424337,47
1670027073.532518,46
1670027073.645137,45
1670027073.752181,44
1670027073.862029,48
1670027073.978401,48
1670027074.082963,45
1670027074.192838,47
1670027074.303375,47
1670027074.422770,48
1670027074.534310,49
1670027074.639766,48
1670027074.750406,48
1670027074.857708,49
